Date,Price
2006-05-18,12.02
2006-05-19,11.99
2006-05-22,11.9
2006-05-23,11.42
2006-05-24,11.58
2006-05-25,12.0
2006-05-26,12.09
2006-05-30,11.56
2006-05-31,12.94
2006-06-01,12.85
2006-06-02,13.2
2006-06-05,12.92
2006-06-06,12.98
2006-06-07,13.17
2006-06-08,13.03
2006-06-09,12.71
2006-06-12,12.09
2006-06-13,12.01
2006-06-14,12.22
2006-06-15,12.62
2006-06-16,12.48
2006-06-19,12.35
2006-06-20,12.31
2006-06-21,12.38
2006-06-22,12.32
2006-06-23,12.3
2006-06-26,12.46
2006-06-27,12.18
2006-06-28,12.27
2006-06-29,12.9
2006-06-30,12.82
2006-07-03,13.22
2006-07-05,12.86
2006-07-06,12.8
2006-07-07,12.74
2006-07-10,12.79
2006-07-11,13.02
2006-07-12,12.69
2006-07-13,12.16
2006-07-14,11.92
2006-07-17,11.68
2006-07-18,11.23
2006-07-19,12.29
2006-07-20,11.58
2006-07-21,11.12
2006-07-24,12.09
2006-07-25,12.5
2006-07-26,12.66
2006-07-27,13.53
2006-07-28,13.8
2006-07-31,13.66
2006-08-01,13.21
2006-08-02,13.59
2006-08-03,13.96
2006-08-04,14.0
2006-08-07,14.09
2006-08-08,14.23
2006-08-09,14.25
2006-08-10,13.91
2006-08-11,13.91
2006-08-14,13.8
2006-08-15,14.45
2006-08-16,14.86
2006-08-17,15.2
2006-08-18,15.41
2006-08-21,14.95
2006-08-22,14.95
2006-08-23,14.62
2006-08-24,14.55
2006-08-25,14.79
2006-08-28,15.04
2006-08-29,15.47
2006-08-30,15.92
2006-08-31,15.88
2006-09-01,15.82
2006-09-05,16.37
2006-09-06,15.75
2006-09-07,15.83
2006-09-08,16.0
2006-09-11,15.98
2006-09-12,16.4
2006-09-13,16.52
2006-09-14,16.55
2006-09-15,16.75
2006-09-18,16.61
2006-09-19,16.42
2006-09-20,16.93
2006-09-21,16.2
2006-09-22,15.52
2006-09-25,15.52
2006-09-26,15.34
2006-09-27,16.03
2006-09-28,16.06
2006-09-29,15.69
2006-10-02,15.67
2006-10-03,15.64
2006-10-04,16.49
2006-10-05,16.72
2006-10-06,16.74
2006-10-09,16.77
2006-10-10,16.76
2006-10-11,16.76
2006-10-12,17.02
2006-10-13,17.5
2006-10-16,17.86
2006-10-17,17.99
2006-10-18,17.88
2006-10-19,18.78
2006-10-20,19.45
2006-10-23,19.62
2006-10-24,19.32
2006-10-25,19.25
2006-10-26,19.95
2006-10-27,19.66
2006-10-30,19.4
2006-10-31,20.05
2006-11-01,19.89
2006-11-02,20.2
2006-11-03,20.78
2006-11-06,23.22
2006-11-07,24.24
2006-11-08,22.98
2006-11-09,22.15
2006-11-10,23.82
2006-11-13,24.28
2006-11-14,23.26
2006-11-15,23.57
2006-11-16,23.72
2006-11-17,23.65
2006-11-20,23.85
2006-11-21,23.41
2006-11-22,23.35
2006-11-24,23.24
2006-11-27,22.0
2006-11-28,21.71
2006-11-29,21.5
2006-11-30,21.51
2006-12-01,21.16
2006-12-04,21.61
2006-12-05,21.7
2006-12-06,21.54
2006-12-07,21.28
2006-12-08,21.71
2006-12-11,20.82
2006-12-12,20.27
2006-12-13,20.05
2006-12-14,20.24
2006-12-15,20.19
2006-12-18,20.06
2006-12-19,20.06
2006-12-20,20.42
2006-12-21,20.54
2006-12-22,20.28
2006-12-26,20.15
2006-12-27,20.51
2006-12-28,20.05
2006-12-29,20.07
2007-01-03,19.81
2007-01-04,20.18
2007-01-05,20.8
2007-01-08,21.15
2007-01-09,21.27
2007-01-10,21.92
2007-01-11,22.55
2007-01-12,22.74
2007-01-16,22.55
2007-01-17,22.51
2007-01-18,21.88
2007-01-19,21.77
2007-01-22,21.7
2007-01-23,20.85
2007-01-24,21.04
2007-01-25,20.07
2007-01-26,19.92
2007-01-29,19.84
2007-01-30,20.59
2007-01-31,19.89
2007-02-01,20.27
2007-02-02,20.18
2007-02-05,19.46
2007-02-06,19.04
2007-02-07,19.69
2007-02-08,19.84
2007-02-09,19.89
2007-02-12,20.27
2007-02-13,21.66
2007-02-14,21.87
2007-02-15,22.06
2007-02-16,22.0
2007-02-20,22.64
2007-02-21,22.49
2007-02-22,22.19
2007-02-23,21.6
2007-02-26,21.18
2007-02-27,19.92
2007-02-28,19.84
2007-03-01,19.22
2007-03-02,18.68
2007-03-05,18.76
2007-03-06,19.06
2007-03-07,18.64
2007-03-08,19.28
2007-03-09,19.02
2007-03-12,19.04
2007-03-13,18.38
2007-03-14,18.51
2007-03-15,18.57
2007-03-16,18.37
2007-03-19,18.61
2007-03-20,19.04
2007-03-21,19.4
2007-03-22,19.49
2007-03-23,19.44
2007-03-26,19.15
2007-03-27,22.0
2007-03-28,21.54
2007-03-29,21.25
2007-03-30,21.62
2007-04-02,21.91
2007-04-03,22.49
2007-04-04,22.84
2007-04-05,23.36
2007-04-09,23.96
2007-04-10,23.58
2007-04-11,23.44
2007-04-12,24.2
2007-04-13,25.04
2007-04-16,24.59
2007-04-17,24.39
2007-04-18,24.1
2007-04-19,24.44
2007-04-20,25.9
2007-04-23,25.99
2007-04-24,26.67
2007-04-25,27.36
2007-04-26,28.42
2007-04-27,27.58
2007-04-30,27.2
2007-05-01,27.76
2007-05-02,28.6
2007-05-03,28.35
2007-05-04,28.53
2007-05-07,28.16
2007-05-08,27.7
2007-05-09,27.01
2007-05-10,26.43
2007-05-11,28.35
2007-05-14,27.4
2007-05-15,26.74
2007-05-16,25.73
2007-05-17,24.07
2007-05-18,24.87
2007-05-21,24.7
2007-05-22,24.31
2007-05-23,24.41
2007-05-24,23.3
2007-05-25,22.99
2007-05-29,23.03
2007-05-30,23.03
2007-05-31,22.44
2007-06-01,22.99
2007-06-04,20.31
2007-06-05,19.94
2007-06-06,19.11
2007-06-07,18.22
2007-06-08,18.64
2007-06-11,18.27
2007-06-12,17.95
2007-06-13,18.25
2007-06-14,18.02
2007-06-15,18.81
2007-06-18,18.25
2007-06-19,19.0
2007-06-20,18.26
2007-06-21,18.32
2007-06-22,17.93
2007-06-25,17.89
2007-06-26,17.68
2007-06-27,18.05
2007-06-28,17.95
2007-06-29,17.92
2007-07-02,18.12
2007-07-03,18.02
2007-07-05,18.1
2007-07-06,18.1
2007-07-09,18.01
2007-07-10,17.98
2007-07-11,17.8
2007-07-12,18.15
2007-07-13,18.45
2007-07-16,17.51
2007-07-17,17.53
2007-07-18,17.59
2007-07-19,17.76
2007-07-20,17.16
2007-07-23,17.43
2007-07-24,16.42
2007-07-25,16.51
2007-07-26,16.02
2007-07-27,15.38
2007-07-30,15.38
2007-07-31,14.89
2007-08-01,14.16
2007-08-02,13.66
2007-08-03,14.02
2007-08-06,15.06
2007-08-07,17.1
2007-08-08,18.41
2007-08-09,16.97
2007-08-10,16.23
2007-08-13,16.1
2007-08-14,16.68
2007-08-15,16.22
2007-08-16,17.24
2007-08-17,18.33
2007-08-20,18.06
2007-08-21,18.4
2007-08-22,18.45
2007-08-23,18.22
2007-08-24,18.54
2007-08-27,18.56
2007-08-28,18.09
2007-08-29,19.16
2007-08-30,18.94
2007-08-31,19.46
2007-09-04,20.4
2007-09-05,20.69
2007-09-06,21.27
2007-09-07,21.25
2007-09-10,20.67
2007-09-11,20.6
2007-09-12,20.16
2007-09-13,19.9
2007-09-14,20.14
2007-09-17,18.64
2007-09-18,18.72
2007-09-19,19.04
2007-09-20,18.61
2007-09-21,18.89
2007-09-24,18.64
2007-09-25,18.73
2007-09-26,18.49
2007-09-27,17.96
2007-09-28,17.8
2007-10-01,18.47
2007-10-02,18.41
2007-10-03,17.85
2007-10-04,18.23
2007-10-05,17.99
2007-10-08,17.97
2007-10-09,17.51
2007-10-10,18.5
2007-10-11,18.81
2007-10-12,19.45
2007-10-15,20.68
2007-10-16,19.7
2007-10-17,20.97
2007-10-18,20.64
2007-10-19,20.33
2007-10-22,20.89
2007-10-23,21.8
2007-10-24,21.9
2007-10-25,21.95
2007-10-26,22.56
2007-10-29,22.21
2007-10-30,22.13
2007-10-31,22.0
2007-11-01,20.16
2007-11-02,21.0
2007-11-05,20.28
2007-11-06,19.68
2007-11-07,18.85
2007-11-08,18.85
2007-11-09,18.3
2007-11-12,18.55
2007-11-13,19.0
2007-11-14,19.01
2007-11-15,18.57
2007-11-16,18.56
2007-11-19,18.1
2007-11-20,17.67
2007-11-21,17.88
2007-11-23,18.34
2007-11-26,17.14
2007-11-27,16.99
2007-11-28,17.15
2007-11-29,21.11
2007-11-30,21.78
2007-12-03,22.62
2007-12-04,22.26
2007-12-05,23.08
2007-12-06,24.38
2007-12-07,24.0
2007-12-10,24.4
2007-12-11,23.6
2007-12-12,23.66
2007-12-13,22.99
2007-12-14,22.2
2007-12-17,21.36
2007-12-18,22.31
2007-12-19,22.24
2007-12-20,22.96
2007-12-21,23.99
2007-12-24,24.29
2007-12-26,24.65
2007-12-27,24.12
2007-12-28,24.43
2007-12-31,24.15
2008-01-02,23.56
2008-01-03,23.52
2008-01-04,22.49
2008-01-07,23.25
2008-01-08,23.04
2008-01-09,24.01
2008-01-10,24.75
2008-01-11,24.29
2008-01-14,24.54
2008-01-15,24.15
2008-01-16,24.43
2008-01-17,24.33
2008-01-18,24.6
2008-01-22,24.77
2008-01-23,23.07
2008-01-24,22.32
2008-01-25,21.9
2008-01-28,21.63
2008-01-29,21.01
2008-01-30,20.5
2008-01-31,20.28
2008-02-01,21.48
2008-02-04,20.59
2008-02-05,19.76
2008-02-06,19.76
2008-02-07,20.16
2008-02-08,19.57
2008-02-11,19.12
2008-02-12,19.17
2008-02-13,20.1
2008-02-14,19.28
2008-02-15,18.9
2008-02-19,19.21
2008-02-20,18.54
2008-02-21,17.99
2008-02-22,17.99
2008-02-25,17.63
2008-02-26,18.66
2008-02-27,18.9
2008-02-28,20.03
2008-02-29,19.77
2008-03-03,20.0
2008-03-04,19.45
2008-03-05,18.9
2008-03-06,17.87
2008-03-07,17.3
2008-03-10,16.18
2008-03-11,16.12
2008-03-12,16.69
2008-03-13,17.41
2008-03-14,16.79
2008-03-17,16.44
2008-03-18,17.42
2008-03-19,17.14
2008-03-20,17.65
2008-03-24,20.0
2008-03-25,19.93
2008-03-26,20.42
2008-03-27,20.47
2008-03-28,19.62
2008-03-31,19.19
2008-04-01,20.07
2008-04-02,20.0
2008-04-03,20.28
2008-04-04,20.18
2008-04-07,20.15
2008-04-08,19.34
2008-04-09,18.82
2008-04-10,19.57
2008-04-11,18.59
2008-04-14,18.34
2008-04-15,18.23
2008-04-16,19.74
2008-04-17,18.96
2008-04-18,19.8
2008-04-21,19.81
2008-04-22,19.42
2008-04-23,20.21
2008-04-24,20.58
2008-04-25,20.91
2008-04-28,20.8
2008-04-29,20.0
2008-04-30,19.62
2008-05-01,21.23
2008-05-02,21.02
2008-05-05,20.96
2008-05-06,20.02
2008-05-07,19.22
2008-05-08,19.78
2008-05-09,20.45
2008-05-12,21.01
2008-05-13,20.75
2008-05-14,20.79
2008-05-15,20.59
2008-05-16,20.23
2008-05-19,20.41
2008-05-20,21.47
2008-05-21,18.58
2008-05-22,18.86
2008-05-23,18.91
2008-05-27,19.44
2008-05-28,19.15
2008-05-29,20.21
2008-05-30,19.9
2008-06-02,19.47
2008-06-03,18.75
2008-06-04,19.08
2008-06-05,15.35
2008-06-06,14.82
2008-06-09,14.7
2008-06-10,14.33
2008-06-11,13.86
2008-06-12,13.82
2008-06-13,14.22
2008-06-16,14.64
2008-06-17,14.55
2008-06-18,13.95
2008-06-19,14.91
2008-06-20,14.68
2008-06-23,14.92
2008-06-24,15.05
2008-06-25,15.18
2008-06-26,14.55
2008-06-27,14.76
2008-06-30,14.44
2008-07-01,13.87
2008-07-02,14.5
2008-07-03,14.43
2008-07-07,13.35
2008-07-08,14.8
2008-07-09,14.7
2008-07-10,14.57
2008-07-11,15.08
2008-07-14,15.03
2008-07-15,15.5
2008-07-16,16.65
2008-07-17,17.31
2008-07-18,17.01
2008-07-21,18.27
2008-07-22,19.26
2008-07-23,18.78
2008-07-24,18.98
2008-07-25,19.0
2008-07-28,18.82
2008-07-29,19.85
2008-07-30,20.12
2008-07-31,21.89
2008-08-01,21.68
2008-08-04,21.61
2008-08-05,21.73
2008-08-06,22.4
2008-08-07,20.24
2008-08-08,21.62
2008-08-11,22.83
2008-08-12,22.81
2008-08-13,21.91
2008-08-14,22.8
2008-08-15,22.64
2008-08-18,22.21
2008-08-19,21.22
2008-08-20,21.27
2008-08-21,20.56
2008-08-22,21.54
2008-08-25,20.56
2008-08-26,21.42
2008-08-27,20.69
2008-08-28,21.83
2008-08-29,21.72
2008-09-02,20.58
2008-09-03,21.8
2008-09-04,20.38
2008-09-05,19.07
2008-09-08,18.9
2008-09-09,18.52
2008-09-10,19.43
2008-09-11,20.58
2008-09-12,20.71
2008-09-15,20.45
2008-09-16,21.64
2008-09-17,20.88
2008-09-18,22.98
2008-09-19,23.07
2008-09-22,21.71
2008-09-23,21.1
2008-09-24,20.97
2008-09-25,21.46
2008-09-26,22.71
2008-09-29,21.88
2008-09-30,21.83
2008-10-01,22.82
2008-10-02,21.36
2008-10-03,20.96
2008-10-06,19.84
2008-10-07,18.92
2008-10-08,18.94
2008-10-09,16.87
2008-10-10,17.14
2008-10-13,19.59
2008-10-14,19.25
2008-10-15,17.11
2008-10-16,19.29
2008-10-17,18.75
2008-10-20,19.4
2008-10-21,19.25
2008-10-22,18.69
2008-10-23,17.7
2008-10-24,16.15
2008-10-27,15.46
2008-10-28,16.75
2008-10-29,17.43
2008-10-30,18.14
2008-10-31,19.3
2008-11-03,19.88
2008-11-04,19.77
2008-11-05,18.34
2008-11-06,17.61
2008-11-07,18.35
2008-11-10,19.07
2008-11-11,18.59
2008-11-12,17.03
2008-11-13,17.69
2008-11-14,17.17
2008-11-17,17.67
2008-11-18,17.06
2008-11-19,15.66
2008-11-20,14.27
2008-11-21,13.95
2008-11-24,14.58
2008-11-25,14.6
2008-11-26,15.32
2008-11-28,15.46
2008-12-01,13.76
2008-12-02,14.79
2008-12-03,14.76
2008-12-04,14.55
2008-12-05,15.23
2008-12-08,16.37
2008-12-09,16.59
2008-12-10,17.18
2008-12-11,16.46
2008-12-12,16.83
2008-12-15,15.83
2008-12-16,17.04
2008-12-17,16.9
2008-12-18,17.51
2008-12-19,18.91
2008-12-22,18.18
2008-12-23,17.93
2008-12-24,17.86
2008-12-26,18.23
2008-12-29,17.52
2008-12-30,17.65
2008-12-31,18.36
2009-01-02,18.7
2009-01-05,19.08
2009-01-06,18.96
2009-01-07,17.98
2009-01-08,18.28
2009-01-09,17.48
2009-01-12,17.47
2009-01-13,17.91
2009-01-14,16.87
2009-01-15,17.01
2009-01-16,17.36
2009-01-20,15.38
2009-01-21,16.4
2009-01-22,15.31
2009-01-23,15.57
2009-01-26,16.12
2009-01-27,17.05
2009-01-28,17.57
2009-01-29,17.15
2009-01-30,17.48
2009-02-02,18.15
2009-02-03,18.94
2009-02-04,18.79
2009-02-05,19.12
2009-02-06,19.92
2009-02-09,19.23
2009-02-10,18.25
2009-02-11,18.09
2009-02-12,18.4
2009-02-13,18.97
2009-02-17,19.02
2009-02-18,18.5
2009-02-19,18.3
2009-02-20,18.15
2009-02-23,17.15
2009-02-24,17.39
2009-02-25,17.25
2009-02-26,15.4
2009-02-27,14.25
2009-03-02,13.54
2009-03-03,13.81
2009-03-04,13.96
2009-03-05,12.78
2009-03-06,12.67
2009-03-09,12.4
2009-03-10,12.6
2009-03-11,12.05
2009-03-12,13.33
2009-03-13,14.03
2009-03-16,13.44
2009-03-17,14.21
2009-03-18,14.45
2009-03-19,13.68
2009-03-20,13.45
2009-03-23,14.03
2009-03-24,13.77
2009-03-25,14.21
2009-03-26,15.13
2009-03-27,14.38
2009-03-30,14.18
2009-03-31,13.86
2009-04-01,13.16
2009-04-02,13.46
2009-04-03,13.02
2009-04-06,13.59
2009-04-07,13.15
2009-04-08,13.34
2009-04-09,13.94
2009-04-13,13.44
2009-04-14,13.26
2009-04-15,13.3
2009-04-16,13.4
2009-04-17,13.15
2009-04-20,12.79
2009-04-21,12.92
2009-04-22,12.48
2009-04-23,12.41
2009-04-24,12.94
2009-04-27,12.66
2009-04-28,12.84
2009-04-29,13.48
2009-04-30,13.26
2009-05-01,13.85
2009-05-04,14.95
2009-05-05,15.14
2009-05-06,14.88
2009-05-07,15.14
2009-05-08,15.84
2009-05-11,16.25
2009-05-12,15.91
2009-05-13,15.0
2009-05-14,15.1
2009-05-15,14.61
2009-05-18,14.88
2009-05-19,14.8
2009-05-20,14.79
2009-05-21,14.14
2009-05-22,13.99
2009-05-26,14.63
2009-05-27,14.58
2009-05-28,14.74
2009-05-29,15.27
2009-06-01,15.59
2009-06-02,15.86
2009-06-03,16.27
2009-06-04,16.36
2009-06-05,16.36
2009-06-08,15.92
2009-06-09,16.02
2009-06-10,16.15
2009-06-11,16.07
2009-06-12,16.36
2009-06-15,15.32
2009-06-16,15.64
2009-06-17,16.58
2009-06-18,17.32
2009-06-19,18.21
2009-06-22,17.21
2009-06-23,16.97
2009-06-24,17.09
2009-06-25,17.61
2009-06-26,18.14
2009-06-29,17.84
2009-06-30,17.92
2009-07-01,18.14
2009-07-02,17.05
2009-07-06,17.02
2009-07-07,16.88
2009-07-08,16.61
2009-07-09,16.33
2009-07-10,16.29
2009-07-13,16.65
2009-07-14,16.66
2009-07-15,17.25
2009-07-16,17.54
2009-07-17,17.62
2009-07-20,17.68
2009-07-21,18.03
2009-07-22,17.97
2009-07-23,19.62
2009-07-24,20.75
2009-07-27,20.96
2009-07-28,21.71
2009-07-29,21.4
2009-07-30,21.88
2009-07-31,21.48
2009-08-03,21.35
2009-08-04,21.81
2009-08-05,21.75
2009-08-06,21.45
2009-08-07,21.86
2009-08-10,22.36
2009-08-11,22.5
2009-08-12,22.72
2009-08-13,22.52
2009-08-14,22.11
2009-08-17,21.47
2009-08-18,21.83
2009-08-19,22.04
2009-08-20,22.17
2009-08-21,22.22
2009-08-24,22.0
2009-08-25,22.58
2009-08-26,22.95
2009-08-27,22.77
2009-08-28,22.33
2009-08-31,22.73
2009-09-01,23.11
2009-09-02,22.56
2009-09-03,22.29
2009-09-04,22.25
2009-09-08,22.01
2009-09-09,22.01
2009-09-10,21.99
2009-09-11,21.88
2009-09-14,21.39
2009-09-15,21.27
2009-09-16,21.42
2009-09-17,21.5
2009-09-18,21.28
2009-09-21,21.61
2009-09-22,21.16
2009-09-23,20.95
2009-09-24,20.7
2009-09-25,20.3
2009-09-28,20.34
2009-09-29,19.64
2009-09-30,19.3
2009-10-01,18.75
2009-10-02,18.62
2009-10-05,18.4
2009-10-06,18.98
2009-10-07,18.78
2009-10-08,18.38
2009-10-09,18.41
2009-10-12,18.88
2009-10-13,18.89
2009-10-14,19.08
2009-10-15,19.11
2009-10-16,18.82
2009-10-19,18.71
2009-10-20,18.18
2009-10-21,18.02
2009-10-22,18.14
2009-10-23,17.59
2009-10-26,17.49
2009-10-27,17.2
2009-10-28,16.54
2009-10-29,16.24
2009-10-30,15.7
2009-11-02,15.39
2009-11-03,15.96
2009-11-04,15.05
2009-11-05,15.48
2009-11-06,15.71
2009-11-09,15.68
2009-11-10,15.8
2009-11-11,18.95
2009-11-12,18.99
2009-11-13,18.57
2009-11-16,19.72
2009-11-17,19.93
2009-11-18,19.38
2009-11-19,18.67
2009-11-20,18.46
2009-11-23,18.58
2009-11-24,18.66
2009-11-25,18.34
2009-11-27,18.09
2009-11-30,18.35
2009-12-01,18.94
2009-12-02,19.29
2009-12-03,19.0
2009-12-04,19.32
2009-12-07,19.23
2009-12-08,18.93
2009-12-09,18.99
2009-12-10,18.75
2009-12-11,18.96
2009-12-14,19.55
2009-12-15,20.22
2009-12-16,20.78
2009-12-17,20.65
2009-12-18,21.41
2009-12-21,21.95
2009-12-22,22.52
2009-12-23,22.97
2009-12-24,23.2
2009-12-28,24.4
2009-12-29,24.43
2009-12-30,24.74
2009-12-31,24.18
2010-01-04,24.63
2010-01-05,25.1
2010-01-06,24.72
2010-01-07,24.57
2010-01-08,24.37
2010-01-11,24.84
2010-01-12,24.51
2010-01-13,24.65
2010-01-14,24.62
2010-01-15,23.88
2010-01-19,25.98
2010-01-20,25.57
2010-01-21,26.14
2010-01-22,25.97
2010-01-25,26.15
2010-01-26,26.28
2010-01-27,27.03
2010-01-28,26.39
2010-01-29,26.66
2010-02-01,26.51
2010-02-02,28.0
2010-02-03,28.65
2010-02-04,25.63
2010-02-05,25.73
2010-02-08,25.77
2010-02-09,26.26
2010-02-10,26.57
2010-02-11,27.76
2010-02-12,29.27
2010-02-16,28.74
2010-02-17,30.46
2010-02-18,26.66
2010-02-19,26.29
2010-02-22,25.53
2010-02-23,24.65
2010-02-24,24.85
2010-02-25,24.34
2010-02-26,24.46
2010-03-01,25.37
2010-03-02,25.21
2010-03-03,24.98
2010-03-04,24.81
2010-03-05,25.51
2010-03-08,25.47
2010-03-09,25.65
2010-03-10,25.78
2010-03-11,25.5
2010-03-12,24.69
2010-03-15,24.78
2010-03-16,24.76
2010-03-17,24.58
2010-03-18,24.69
2010-03-19,23.77
2010-03-22,24.36
2010-03-23,25.72
2010-03-24,25.4
2010-03-25,26.56
2010-03-26,26.23
2010-03-29,26.8
2010-03-30,26.94
2010-03-31,26.49
2010-04-01,26.58
2010-04-05,26.9
2010-04-06,26.64
2010-04-07,26.31
2010-04-08,26.03
2010-04-09,25.78
2010-04-12,25.56
2010-04-13,25.39
2010-04-14,26.39
2010-04-15,26.21
2010-04-16,26.4
2010-04-19,25.53
2010-04-20,25.15
2010-04-21,24.43
2010-04-22,24.56
2010-04-23,24.77
2010-04-26,24.84
2010-04-27,24.43
2010-04-28,24.62
2010-04-29,27.0
2010-04-30,25.53
2010-05-03,27.48
2010-05-04,27.84
2010-05-05,26.86
2010-05-06,25.42
2010-05-07,23.58
2010-05-10,24.65
2010-05-11,25.52
2010-05-12,27.74
2010-05-13,28.41
2010-05-14,27.37
2010-05-17,28.51
2010-05-18,28.02
2010-05-19,28.01
2010-05-20,27.2
2010-05-21,27.14
2010-05-24,27.39
2010-05-25,26.76
2010-05-26,27.39
2010-05-27,27.9
2010-05-28,28.57
2010-06-01,27.66
2010-06-02,30.28
2010-06-03,30.18
2010-06-04,28.19
2010-06-07,27.03
2010-06-08,26.5
2010-06-09,25.04
2010-06-10,26.14
2010-06-11,26.42
2010-06-14,26.61
2010-06-15,27.44
2010-06-16,27.08
2010-06-17,26.55
2010-06-18,26.11
2010-06-21,25.67
2010-06-22,25.11
2010-06-23,25.4
2010-06-24,24.47
2010-06-25,24.53
2010-06-28,24.27
2010-06-29,22.98
2010-06-30,22.32
2010-07-01,20.79
2010-07-02,21.61
2010-07-06,21.36
2010-07-07,21.68
2010-07-08,22.3
2010-07-09,23.22
2010-07-12,22.43
2010-07-13,23.09
2010-07-14,23.06
2010-07-15,23.33
2010-07-16,22.48
2010-07-19,22.36
2010-07-20,22.59
2010-07-21,22.33
2010-07-22,22.86
2010-07-23,24.01
2010-07-26,25.2
2010-07-27,24.61
2010-07-28,24.18
2010-07-29,23.81
2010-07-30,24.19
2010-08-02,25.0
2010-08-03,25.0
2010-08-04,25.48
2010-08-05,25.1
2010-08-06,24.85
2010-08-09,24.71
2010-08-10,24.51
2010-08-11,23.72
2010-08-12,23.82
2010-08-13,23.56
2010-08-16,23.66
2010-08-17,24.53
2010-08-18,23.97
2010-08-19,22.97
2010-08-20,22.93
2010-08-23,22.41
2010-08-24,22.12
2010-08-25,22.47
2010-08-26,21.84
2010-08-27,22.78
2010-08-30,21.91
2010-08-31,21.98
2010-09-01,22.48
2010-09-02,24.12
2010-09-03,24.58
2010-09-07,24.39
2010-09-08,24.42
2010-09-09,24.6
2010-09-10,25.15
2010-09-13,25.64
2010-09-14,25.66
2010-09-15,25.68
2010-09-16,26.0
2010-09-17,26.5
2010-09-20,26.2
2010-09-21,26.19
2010-09-22,25.78
2010-09-23,25.8
2010-09-24,26.74
2010-09-27,26.28
2010-09-28,26.66
2010-09-29,26.55
2010-09-30,27.4
2010-10-01,26.7
2010-10-04,28.27
2010-10-05,28.45
2010-10-06,29.18
2010-10-07,27.98
2010-10-08,28.18
2010-10-11,27.94
2010-10-12,27.96
2010-10-13,28.14
2010-10-14,28.25
2010-10-15,28.04
2010-10-18,28.25
2010-10-19,27.4
2010-10-20,27.01
2010-10-21,27.15
2010-10-22,27.37
2010-10-25,27.68
2010-10-26,26.9
2010-10-27,27.02
2010-10-28,26.96
2010-10-29,26.11
2010-11-01,26.0
2010-11-02,26.61
2010-11-03,26.52
2010-11-04,26.85
2010-11-05,26.53
2010-11-08,26.1
2010-11-09,25.84
2010-11-10,25.69
2010-11-11,25.8
2010-11-12,25.29
2010-11-15,24.49
2010-11-16,24.68
2010-11-17,24.51
2010-11-18,24.97
2010-11-19,24.67
2010-11-22,29.53
2010-11-23,29.99
2010-11-24,29.37
2010-11-26,28.83
2010-11-29,28.68
2010-11-30,28.82
2010-12-01,29.49
2010-12-02,29.48
2010-12-03,29.98
2010-12-06,30.14
2010-12-07,30.32
2010-12-08,30.09
2010-12-09,30.1
2010-12-10,30.2
2010-12-13,30.66
2010-12-14,30.61
2010-12-15,31.72
2010-12-16,32.03
2010-12-17,33.06
2010-12-20,33.06
2010-12-21,33.65
2010-12-22,33.47
2010-12-23,33.5
2010-12-27,33.69
2010-12-28,33.5
2010-12-29,33.32
2010-12-30,33.38
2010-12-31,32.83
2011-01-03,33.82
2011-01-04,33.26
2011-01-05,33.29
2011-01-06,34.31
2011-01-07,34.1
2011-01-10,33.15
2011-01-11,33.15
2011-01-12,32.61
2011-01-13,32.82
2011-01-14,34.5
2011-01-18,35.43
2011-01-19,33.3
2011-01-20,33.82
2011-01-21,33.28
2011-01-24,33.37
2011-01-25,33.67
2011-01-26,34.47
2011-01-27,34.87
2011-01-28,33.45
2011-01-31,33.68
2011-02-01,33.7
2011-02-02,34.57
2011-02-03,34.71
2011-02-04,34.47
2011-02-07,34.4
2011-02-08,34.95
2011-02-09,34.45
2011-02-10,36.49
2011-02-11,35.31
2011-02-14,37.71
2011-02-15,37.11
2011-02-16,37.7
2011-02-17,37.67
2011-02-18,37.48
2011-02-22,36.61
2011-02-23,34.78
2011-02-24,35.95
2011-02-25,37.0
2011-02-28,36.27
2011-03-01,36.19
2011-03-02,36.32
2011-03-03,37.49
2011-03-04,38.0
2011-03-07,38.05
2011-03-08,38.79
2011-03-09,39.84
2011-03-10,39.3
2011-03-11,38.68
2011-03-14,38.96
2011-03-15,38.52
2011-03-16,38.51
2011-03-17,38.83
2011-03-18,38.81
2011-03-21,39.92
2011-03-22,39.95
2011-03-23,39.49
2011-03-24,41.1
2011-03-25,41.34
2011-03-28,41.74
2011-03-29,43.47
2011-03-30,44.68
2011-03-31,44.94
2011-04-01,45.26
2011-04-04,45.43
2011-04-05,46.15
2011-04-06,44.97
2011-04-07,43.6
2011-04-08,42.7
2011-04-11,43.91
2011-04-12,42.85
2011-04-13,44.74
2011-04-14,44.84
2011-04-15,45.84
2011-04-18,48.65
2011-04-19,47.8
2011-04-20,49.69
2011-04-21,49.75
2011-04-25,49.86
2011-04-26,52.14
2011-04-27,67.05
2011-04-28,64.61
2011-04-29,51.04
2011-05-02,53.71
2011-05-03,51.11
2011-05-04,48.0
2011-05-05,47.05
2011-05-06,50.25
2011-05-09,52.04
2011-05-10,52.38
2011-05-11,52.12
2011-05-12,52.68
2011-05-13,53.03
2011-05-16,53.2
2011-05-17,53.52
2011-05-18,55.64
2011-05-19,54.84
2011-05-20,56.91
2011-05-23,55.4
2011-05-24,57.03
2011-05-25,58.3
2011-05-26,58.65
2011-05-27,58.27
2011-05-31,60.02
2011-06-01,57.95
2011-06-02,59.06
2011-06-03,58.04
2011-06-06,56.35
